Using custom data configuration default-5b3c177f7d7df740
All Flax model weights were used when initializing T5ForConditionalGeneration.

Some weights of T5ForConditionalGeneration were not initialized from the Flax model and are newly initialized: ['decoder.embed_tokens.weight', 'encoder.embed_tokens.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
***** Running training *****
  Num examples = 1814333
  Num Epochs = 10
  Instantaneous batch size per device = 4
  Total train batch size (w. parallel, distributed & accumulation) = 4
  Gradient Accumulation steps = 1
  Total optimization steps = 4535840
Downloading and preparing dataset csv/default to /home/sagawa/.cache/huggingface/datasets/csv/default-5b3c177f7d7df740/0.0.0/652c3096f041ee27b04d2232d41f10547a8fecda3e284a79a0ec4053c916ef7a...
Dataset csv downloaded and prepared to /home/sagawa/.cache/huggingface/datasets/csv/default-5b3c177f7d7df740/0.0.0/652c3096f041ee27b04d2232d41f10547a8fecda3e284a79a0ec4053c916ef7a. Subsequent calls will reuse this data.
{'loss': 0.7224, 'learning_rate': 1.9997795336696183e-05, 'epoch': 0.0}
{'loss': 0.0694, 'learning_rate': 1.6450492080849413e-05, 'epoch': 1.77}
{'loss': 0.0699, 'learning_rate': 1.6448287417545594e-05, 'epoch': 1.78}
{'loss': 0.0662, 'learning_rate': 1.6446082754241774e-05, 'epoch': 1.78}
{'loss': 0.0714, 'learning_rate': 1.6443878090937952e-05, 'epoch': 1.78}
{'loss': 0.0665, 'learning_rate': 1.6441673427634133e-05, 'epoch': 1.78}
{'loss': 0.0701, 'learning_rate': 1.6439468764330314e-05, 'epoch': 1.78}
{'loss': 0.071, 'learning_rate': 1.6437264101026495e-05, 'epoch': 1.78}
{'loss': 0.0694, 'learning_rate': 1.6435059437722672e-05, 'epoch': 1.78}
{'loss': 0.0705, 'learning_rate': 1.6432854774418853e-05, 'epoch': 1.78}
{'loss': 0.0713, 'learning_rate': 1.643065011111503e-05, 'epoch': 1.78}
{'loss': 0.0716, 'learning_rate': 1.642844544781121e-05, 'epoch': 1.79}
{'loss': 0.0693, 'learning_rate': 1.6426240784507392e-05, 'epoch': 1.79}
{'loss': 0.0657, 'learning_rate': 1.642403612120357e-05, 'epoch': 1.79}
{'loss': 0.0687, 'learning_rate': 1.642183145789975e-05, 'epoch': 1.79}
{'loss': 0.0687, 'learning_rate': 1.641962679459593e-05, 'epoch': 1.79}
{'loss': 0.0677, 'learning_rate': 1.6417422131292113e-05, 'epoch': 1.79}
{'loss': 0.0687, 'learning_rate': 1.641521746798829e-05, 'epoch': 1.79}
{'loss': 0.0688, 'learning_rate': 1.641301280468447e-05, 'epoch': 1.79}
{'loss': 0.0707, 'learning_rate': 1.641080814138065e-05, 'epoch': 1.79}
{'loss': 0.0711, 'learning_rate': 1.640860347807683e-05, 'epoch': 1.8}
{'loss': 0.0702, 'learning_rate': 1.640639881477301e-05, 'epoch': 1.8}
{'loss': 0.0675, 'learning_rate': 1.6404194151469188e-05, 'epoch': 1.8}
{'loss': 0.0681, 'learning_rate': 1.640198948816537e-05, 'epoch': 1.8}
{'loss': 0.0711, 'learning_rate': 1.639978482486155e-05, 'epoch': 1.8}
{'loss': 0.0672, 'learning_rate': 1.639758016155773e-05, 'epoch': 1.8}
{'loss': 0.0685, 'learning_rate': 1.6395375498253908e-05, 'epoch': 1.8}
{'loss': 0.0667, 'learning_rate': 1.639317083495009e-05, 'epoch': 1.8}
{'loss': 0.0642, 'learning_rate': 1.6390966171646266e-05, 'epoch': 1.8}
{'loss': 0.068, 'learning_rate': 1.6388761508342447e-05, 'epoch': 1.81}
{'loss': 0.0716, 'learning_rate': 1.6386556845038628e-05, 'epoch': 1.81}
{'loss': 0.0696, 'learning_rate': 1.6384352181734806e-05, 'epoch': 1.81}
{'loss': 0.072, 'learning_rate': 1.6382147518430986e-05, 'epoch': 1.81}
{'loss': 0.0678, 'learning_rate': 1.6379942855127167e-05, 'epoch': 1.81}
{'loss': 0.0692, 'learning_rate': 1.6377738191823348e-05, 'epoch': 1.81}
{'loss': 0.0682, 'learning_rate': 1.6375533528519526e-05, 'epoch': 1.81}
{'loss': 0.072, 'learning_rate': 1.6373328865215707e-05, 'epoch': 1.81}
{'loss': 0.0674, 'learning_rate': 1.6371124201911884e-05, 'epoch': 1.81}
{'loss': 0.0704, 'learning_rate': 1.6368919538608065e-05, 'epoch': 1.82}
{'loss': 0.0682, 'learning_rate': 1.6366714875304246e-05, 'epoch': 1.82}
{'loss': 0.0663, 'learning_rate': 1.6364510212000423e-05, 'epoch': 1.82}
{'loss': 0.0708, 'learning_rate': 1.6362305548696604e-05, 'epoch': 1.82}
{'loss': 0.0671, 'learning_rate': 1.6360100885392785e-05, 'epoch': 1.82}
{'loss': 0.0665, 'learning_rate': 1.6357896222088966e-05, 'epoch': 1.82}
{'loss': 0.0666, 'learning_rate': 1.6355691558785144e-05, 'epoch': 1.82}
{'loss': 0.0673, 'learning_rate': 1.6353486895481325e-05, 'epoch': 1.82}
{'loss': 0.0685, 'learning_rate': 1.6351282232177502e-05, 'epoch': 1.82}
{'loss': 0.0666, 'learning_rate': 1.6349077568873683e-05, 'epoch': 1.83}
{'loss': 0.0695, 'learning_rate': 1.634687290556986e-05, 'epoch': 1.83}
{'loss': 0.0673, 'learning_rate': 1.634466824226604e-05, 'epoch': 1.83}
{'loss': 0.0729, 'learning_rate': 1.6342463578962222e-05, 'epoch': 1.83}
{'loss': 0.0667, 'learning_rate': 1.6340258915658403e-05, 'epoch': 1.83}
{'loss': 0.0691, 'learning_rate': 1.6338054252354584e-05, 'epoch': 1.83}
{'loss': 0.0677, 'learning_rate': 1.633584958905076e-05, 'epoch': 1.83}
{'loss': 0.0695, 'learning_rate': 1.6333644925746942e-05, 'epoch': 1.83}
{'loss': 0.0715, 'learning_rate': 1.633144026244312e-05, 'epoch': 1.83}
{'loss': 0.0688, 'learning_rate': 1.63292355991393e-05, 'epoch': 1.84}
{'loss': 0.0681, 'learning_rate': 1.632703093583548e-05, 'epoch': 1.84}
{'loss': 0.0671, 'learning_rate': 1.632482627253166e-05, 'epoch': 1.84}
{'loss': 0.0676, 'learning_rate': 1.632262160922784e-05, 'epoch': 1.84}
{'loss': 0.0696, 'learning_rate': 1.632041694592402e-05, 'epoch': 1.84}
{'loss': 0.069, 'learning_rate': 1.6318212282620202e-05, 'epoch': 1.84}
{'loss': 0.0696, 'learning_rate': 1.631600761931638e-05, 'epoch': 1.84}
{'loss': 0.067, 'learning_rate': 1.631380295601256e-05, 'epoch': 1.84}
{'loss': 0.0685, 'learning_rate': 1.6311598292708738e-05, 'epoch': 1.84}
{'loss': 0.0669, 'learning_rate': 1.630939362940492e-05, 'epoch': 1.85}
{'loss': 0.068, 'learning_rate': 1.6307188966101096e-05, 'epoch': 1.85}
{'loss': 0.0693, 'learning_rate': 1.6304984302797277e-05, 'epoch': 1.85}
{'loss': 0.0688, 'learning_rate': 1.6302779639493458e-05, 'epoch': 1.85}
{'loss': 0.0687, 'learning_rate': 1.630057497618964e-05, 'epoch': 1.85}
{'loss': 0.0695, 'learning_rate': 1.629837031288582e-05, 'epoch': 1.85}
{'loss': 0.069, 'learning_rate': 1.6296165649581997e-05, 'epoch': 1.85}
{'loss': 0.0658, 'learning_rate': 1.6293960986278178e-05, 'epoch': 1.85}
{'loss': 0.0669, 'learning_rate': 1.6291756322974356e-05, 'epoch': 1.85}
{'loss': 0.0691, 'learning_rate': 1.6289551659670537e-05, 'epoch': 1.86}
{'loss': 0.0723, 'learning_rate': 1.6287346996366714e-05, 'epoch': 1.86}
{'loss': 0.0656, 'learning_rate': 1.6285142333062895e-05, 'epoch': 1.86}
{'loss': 0.0662, 'learning_rate': 1.6282937669759076e-05, 'epoch': 1.86}
{'loss': 0.0691, 'learning_rate': 1.6280733006455257e-05, 'epoch': 1.86}
{'loss': 0.0698, 'learning_rate': 1.6278528343151438e-05, 'epoch': 1.86}
{'loss': 0.0706, 'learning_rate': 1.6276323679847615e-05, 'epoch': 1.86}
{'loss': 0.0691, 'learning_rate': 1.6274119016543796e-05, 'epoch': 1.86}
{'loss': 0.0662, 'learning_rate': 1.6271914353239974e-05, 'epoch': 1.86}
{'loss': 0.067, 'learning_rate': 1.6269709689936155e-05, 'epoch': 1.87}
{'loss': 0.0663, 'learning_rate': 1.6267505026632332e-05, 'epoch': 1.87}
{'loss': 0.0699, 'learning_rate': 1.6265300363328513e-05, 'epoch': 1.87}
{'loss': 0.0697, 'learning_rate': 1.6263095700024694e-05, 'epoch': 1.87}
{'loss': 0.0665, 'learning_rate': 1.6260891036720875e-05, 'epoch': 1.87}
{'loss': 0.0668, 'learning_rate': 1.6258686373417056e-05, 'epoch': 1.87}
{'loss': 0.0727, 'learning_rate': 1.6256481710113233e-05, 'epoch': 1.87}
{'loss': 0.0705, 'learning_rate': 1.6254277046809414e-05, 'epoch': 1.87}
{'loss': 0.0668, 'learning_rate': 1.625207238350559e-05, 'epoch': 1.87}
{'loss': 0.0701, 'learning_rate': 1.6249867720201772e-05, 'epoch': 1.88}
{'loss': 0.0659, 'learning_rate': 1.624766305689795e-05, 'epoch': 1.88}
{'loss': 0.0668, 'learning_rate': 1.624545839359413e-05, 'epoch': 1.88}
{'loss': 0.0676, 'learning_rate': 1.6243253730290312e-05, 'epoch': 1.88}
{'loss': 0.0698, 'learning_rate': 1.6241049066986493e-05, 'epoch': 1.88}
{'loss': 0.0675, 'learning_rate': 1.6238844403682673e-05, 'epoch': 1.88}
{'loss': 0.0664, 'learning_rate': 1.623663974037885e-05, 'epoch': 1.88}
{'loss': 0.0694, 'learning_rate': 1.6234435077075032e-05, 'epoch': 1.88}
{'loss': 0.0702, 'learning_rate': 1.623223041377121e-05, 'epoch': 1.88}
{'loss': 0.0706, 'learning_rate': 1.623002575046739e-05, 'epoch': 1.88}
{'loss': 0.0686, 'learning_rate': 1.6227821087163568e-05, 'epoch': 1.89}
{'loss': 0.0661, 'learning_rate': 1.622561642385975e-05, 'epoch': 1.89}
{'loss': 0.0694, 'learning_rate': 1.622341176055593e-05, 'epoch': 1.89}
{'loss': 0.0683, 'learning_rate': 1.622120709725211e-05, 'epoch': 1.89}
{'loss': 0.0707, 'learning_rate': 1.6219002433948288e-05, 'epoch': 1.89}
{'loss': 0.0704, 'learning_rate': 1.621679777064447e-05, 'epoch': 1.89}
{'loss': 0.0677, 'learning_rate': 1.621459310734065e-05, 'epoch': 1.89}
{'loss': 0.0686, 'learning_rate': 1.6212388444036827e-05, 'epoch': 1.89}
{'loss': 0.0684, 'learning_rate': 1.6210183780733008e-05, 'epoch': 1.89}
{'loss': 0.0671, 'learning_rate': 1.6207979117429186e-05, 'epoch': 1.9}
{'loss': 0.0684, 'learning_rate': 1.6205774454125367e-05, 'epoch': 1.9}
{'loss': 0.0699, 'learning_rate': 1.6203569790821547e-05, 'epoch': 1.9}
{'loss': 0.069, 'learning_rate': 1.620136512751773e-05, 'epoch': 1.9}
{'loss': 0.0683, 'learning_rate': 1.6199160464213906e-05, 'epoch': 1.9}
{'loss': 0.0671, 'learning_rate': 1.6196955800910087e-05, 'epoch': 1.9}
{'loss': 0.0682, 'learning_rate': 1.6194751137606268e-05, 'epoch': 1.9}
{'loss': 0.0694, 'learning_rate': 1.6192546474302445e-05, 'epoch': 1.9}
{'loss': 0.0706, 'learning_rate': 1.6190341810998626e-05, 'epoch': 1.9}
{'loss': 0.0693, 'learning_rate': 1.6188137147694804e-05, 'epoch': 1.91}
{'loss': 0.0655, 'learning_rate': 1.6185932484390984e-05, 'epoch': 1.91}
{'loss': 0.0666, 'learning_rate': 1.6183727821087165e-05, 'epoch': 1.91}
{'loss': 0.0669, 'learning_rate': 1.6181523157783346e-05, 'epoch': 1.91}
{'loss': 0.067, 'learning_rate': 1.6179318494479524e-05, 'epoch': 1.91}
{'loss': 0.0683, 'learning_rate': 1.6177113831175705e-05, 'epoch': 1.91}
{'loss': 0.0678, 'learning_rate': 1.6174909167871886e-05, 'epoch': 1.91}
{'loss': 0.0698, 'learning_rate': 1.6172704504568063e-05, 'epoch': 1.91}
{'loss': 0.0689, 'learning_rate': 1.6170499841264244e-05, 'epoch': 1.91}
{'loss': 0.0681, 'learning_rate': 1.616829517796042e-05, 'epoch': 1.92}
{'loss': 0.0672, 'learning_rate': 1.6166090514656602e-05, 'epoch': 1.92}
{'loss': 0.0696, 'learning_rate': 1.6163885851352783e-05, 'epoch': 1.92}
{'loss': 0.0651, 'learning_rate': 1.6161681188048964e-05, 'epoch': 1.92}
{'loss': 0.0678, 'learning_rate': 1.615947652474514e-05, 'epoch': 1.92}
{'loss': 0.068, 'learning_rate': 1.6157271861441323e-05, 'epoch': 1.92}
{'loss': 0.0692, 'learning_rate': 1.6155067198137503e-05, 'epoch': 1.92}
{'loss': 0.0683, 'learning_rate': 1.615286253483368e-05, 'epoch': 1.92}
{'loss': 0.0652, 'learning_rate': 1.6150657871529862e-05, 'epoch': 1.92}
{'loss': 0.0694, 'learning_rate': 1.614845320822604e-05, 'epoch': 1.93}
{'loss': 0.0678, 'learning_rate': 1.614624854492222e-05, 'epoch': 1.93}
{'loss': 0.0688, 'learning_rate': 1.61440438816184e-05, 'epoch': 1.93}
{'loss': 0.0683, 'learning_rate': 1.6141839218314582e-05, 'epoch': 1.93}
{'loss': 0.067, 'learning_rate': 1.613963455501076e-05, 'epoch': 1.93}
{'loss': 0.0682, 'learning_rate': 1.613742989170694e-05, 'epoch': 1.93}
{'loss': 0.0667, 'learning_rate': 1.613522522840312e-05, 'epoch': 1.93}
{'loss': 0.07, 'learning_rate': 1.61330205650993e-05, 'epoch': 1.93}
{'loss': 0.0718, 'learning_rate': 1.613081590179548e-05, 'epoch': 1.93}
{'loss': 0.0685, 'learning_rate': 1.6128611238491657e-05, 'epoch': 1.94}
{'loss': 0.0673, 'learning_rate': 1.6126406575187838e-05, 'epoch': 1.94}
{'loss': 0.068, 'learning_rate': 1.612420191188402e-05, 'epoch': 1.94}
{'loss': 0.067, 'learning_rate': 1.61219972485802e-05, 'epoch': 1.94}
{'loss': 0.0649, 'learning_rate': 1.6119792585276377e-05, 'epoch': 1.94}
{'loss': 0.0669, 'learning_rate': 1.611758792197256e-05, 'epoch': 1.94}
{'loss': 0.0687, 'learning_rate': 1.611538325866874e-05, 'epoch': 1.94}
{'loss': 0.0642, 'learning_rate': 1.6113178595364917e-05, 'epoch': 1.94}
{'loss': 0.0684, 'learning_rate': 1.6110973932061098e-05, 'epoch': 1.94}
{'loss': 0.0691, 'learning_rate': 1.6108769268757275e-05, 'epoch': 1.95}
{'loss': 0.0681, 'learning_rate': 1.6106564605453456e-05, 'epoch': 1.95}
{'loss': 0.0694, 'learning_rate': 1.6104359942149637e-05, 'epoch': 1.95}
{'loss': 0.0709, 'learning_rate': 1.6102155278845818e-05, 'epoch': 1.95}
{'loss': 0.0704, 'learning_rate': 1.6099950615541995e-05, 'epoch': 1.95}
{'loss': 0.0681, 'learning_rate': 1.6097745952238176e-05, 'epoch': 1.95}
{'loss': 0.0676, 'learning_rate': 1.6095541288934354e-05, 'epoch': 1.95}
{'loss': 0.07, 'learning_rate': 1.6093336625630535e-05, 'epoch': 1.95}
{'loss': 0.0695, 'learning_rate': 1.6091131962326712e-05, 'epoch': 1.95}
{'loss': 0.0659, 'learning_rate': 1.6088927299022893e-05, 'epoch': 1.96}
{'loss': 0.0684, 'learning_rate': 1.6086722635719074e-05, 'epoch': 1.96}
{'loss': 0.0695, 'learning_rate': 1.6084517972415255e-05, 'epoch': 1.96}
{'loss': 0.071, 'learning_rate': 1.6082313309111436e-05, 'epoch': 1.96}
{'loss': 0.0687, 'learning_rate': 1.6080108645807613e-05, 'epoch': 1.96}
{'loss': 0.0685, 'learning_rate': 1.6077903982503794e-05, 'epoch': 1.96}
{'loss': 0.0689, 'learning_rate': 1.607569931919997e-05, 'epoch': 1.96}
{'loss': 0.0662, 'learning_rate': 1.6073494655896153e-05, 'epoch': 1.96}
{'loss': 0.0698, 'learning_rate': 1.607128999259233e-05, 'epoch': 1.96}
{'loss': 0.0691, 'learning_rate': 1.606908532928851e-05, 'epoch': 1.97}
{'loss': 0.0679, 'learning_rate': 1.6066880665984692e-05, 'epoch': 1.97}
{'loss': 0.0699, 'learning_rate': 1.6064676002680873e-05, 'epoch': 1.97}
{'loss': 0.0639, 'learning_rate': 1.6062471339377054e-05, 'epoch': 1.97}
{'loss': 0.0691, 'learning_rate': 1.606026667607323e-05, 'epoch': 1.97}
{'loss': 0.0686, 'learning_rate': 1.6058062012769412e-05, 'epoch': 1.97}
{'loss': 0.0692, 'learning_rate': 1.605585734946559e-05, 'epoch': 1.97}
{'loss': 0.0704, 'learning_rate': 1.605365268616177e-05, 'epoch': 1.97}
{'loss': 0.0667, 'learning_rate': 1.6051448022857948e-05, 'epoch': 1.97}
{'loss': 0.0668, 'learning_rate': 1.604924335955413e-05, 'epoch': 1.98}
{'loss': 0.0681, 'learning_rate': 1.604703869625031e-05, 'epoch': 1.98}
{'loss': 0.067, 'learning_rate': 1.604483403294649e-05, 'epoch': 1.98}
{'loss': 0.067, 'learning_rate': 1.604262936964267e-05, 'epoch': 1.98}
{'loss': 0.0677, 'learning_rate': 1.604042470633885e-05, 'epoch': 1.98}
{'loss': 0.0657, 'learning_rate': 1.603822004303503e-05, 'epoch': 1.98}
{'loss': 0.0664, 'learning_rate': 1.6036015379731207e-05, 'epoch': 1.98}
***** Running Evaluation *****
  Num examples = 453584
  Batch size = 4
Saving model checkpoint to t5/checkpoint-907168
Configuration saved in t5/checkpoint-907168/config.json
Model weights saved in t5/checkpoint-907168/pytorch_model.bin
tokenizer config file saved in t5/checkpoint-907168/tokenizer_config.json
Special tokens file saved in t5/checkpoint-907168/special_tokens_map.json
{'loss': 0.0673, 'learning_rate': 1.6033810716427388e-05, 'epoch': 1.98}
{'loss': 0.0667, 'learning_rate': 1.6031606053123566e-05, 'epoch': 1.98}
{'loss': 0.0651, 'learning_rate': 1.6029401389819747e-05, 'epoch': 1.99}
{'loss': 0.0665, 'learning_rate': 1.6027196726515928e-05, 'epoch': 1.99}
{'loss': 0.0647, 'learning_rate': 1.602499206321211e-05, 'epoch': 1.99}
{'loss': 0.069, 'learning_rate': 1.602278739990829e-05, 'epoch': 1.99}
{'loss': 0.0676, 'learning_rate': 1.6020582736604467e-05, 'epoch': 1.99}
{'loss': 0.0677, 'learning_rate': 1.6018378073300648e-05, 'epoch': 1.99}
{'loss': 0.0661, 'learning_rate': 1.6016173409996825e-05, 'epoch': 1.99}
{'loss': 0.0677, 'learning_rate': 1.6013968746693006e-05, 'epoch': 1.99}
{'loss': 0.0711, 'learning_rate': 1.6011764083389184e-05, 'epoch': 1.99}
{'loss': 0.0679, 'learning_rate': 1.6009559420085365e-05, 'epoch': 2.0}
{'loss': 0.0665, 'learning_rate': 1.6007354756781545e-05, 'epoch': 2.0}
{'loss': 0.0659, 'learning_rate': 1.6005150093477726e-05, 'epoch': 2.0}
{'loss': 0.0688, 'learning_rate': 1.6002945430173907e-05, 'epoch': 2.0}
{'loss': 0.0659, 'learning_rate': 1.6000740766870085e-05, 'epoch': 2.0}
{'eval_loss': 3.2402758598327637, 'eval_bleu': 5.883795693613075, 'eval_runtime': 34931.8083, 'eval_samples_per_second': 12.985, 'eval_steps_per_second': 3.246, 'epoch': 2.0}
{'loss': 0.0638, 'learning_rate': 1.5998536103566266e-05, 'epoch': 2.0}
{'loss': 0.0625, 'learning_rate': 1.5996331440262443e-05, 'epoch': 2.0}
{'loss': 0.0638, 'learning_rate': 1.5994126776958624e-05, 'epoch': 2.0}
{'loss': 0.0599, 'learning_rate': 1.59919221136548e-05, 'epoch': 2.0}
{'loss': 0.0641, 'learning_rate': 1.5989717450350982e-05, 'epoch': 2.01}
{'loss': 0.0603, 'learning_rate': 1.5987512787047163e-05, 'epoch': 2.01}
{'loss': 0.0639, 'learning_rate': 1.5985308123743344e-05, 'epoch': 2.01}
{'loss': 0.0613, 'learning_rate': 1.5983103460439522e-05, 'epoch': 2.01}
{'loss': 0.0645, 'learning_rate': 1.5980898797135703e-05, 'epoch': 2.01}
{'loss': 0.0623, 'learning_rate': 1.5978694133831884e-05, 'epoch': 2.01}
{'loss': 0.0632, 'learning_rate': 1.597648947052806e-05, 'epoch': 2.01}
{'loss': 0.0601, 'learning_rate': 1.5974284807224242e-05, 'epoch': 2.01}
{'loss': 0.0618, 'learning_rate': 1.597208014392042e-05, 'epoch': 2.01}
{'loss': 0.0631, 'learning_rate': 1.59698754806166e-05, 'epoch': 2.02}
{'loss': 0.0611, 'learning_rate': 1.596767081731278e-05, 'epoch': 2.02}
{'loss': 0.0589, 'learning_rate': 1.5965466154008962e-05, 'epoch': 2.02}
{'loss': 0.0621, 'learning_rate': 1.596326149070514e-05, 'epoch': 2.02}
{'loss': 0.0634, 'learning_rate': 1.596105682740132e-05, 'epoch': 2.02}
{'loss': 0.0631, 'learning_rate': 1.59588521640975e-05, 'epoch': 2.02}
{'loss': 0.0626, 'learning_rate': 1.595664750079368e-05, 'epoch': 2.02}
{'loss': 0.0603, 'learning_rate': 1.595444283748986e-05, 'epoch': 2.02}
{'loss': 0.0613, 'learning_rate': 1.5952238174186037e-05, 'epoch': 2.02}
{'loss': 0.064, 'learning_rate': 1.5950033510882218e-05, 'epoch': 2.02}
{'loss': 0.0637, 'learning_rate': 1.59478288475784e-05, 'epoch': 2.03}
{'loss': 0.0633, 'learning_rate': 1.594562418427458e-05, 'epoch': 2.03}
{'loss': 0.0614, 'learning_rate': 1.5943419520970758e-05, 'epoch': 2.03}
{'loss': 0.0646, 'learning_rate': 1.594121485766694e-05, 'epoch': 2.03}
{'loss': 0.0607, 'learning_rate': 1.593901019436312e-05, 'epoch': 2.03}
{'loss': 0.0624, 'learning_rate': 1.5936805531059297e-05, 'epoch': 2.03}
{'loss': 0.0611, 'learning_rate': 1.5934600867755478e-05, 'epoch': 2.03}
{'loss': 0.0628, 'learning_rate': 1.5932396204451655e-05, 'epoch': 2.03}
{'loss': 0.0603, 'learning_rate': 1.5930191541147836e-05, 'epoch': 2.03}
{'loss': 0.0627, 'learning_rate': 1.5927986877844017e-05, 'epoch': 2.04}
{'loss': 0.064, 'learning_rate': 1.5925782214540198e-05, 'epoch': 2.04}
{'loss': 0.0579, 'learning_rate': 1.5923577551236375e-05, 'epoch': 2.04}
{'loss': 0.0607, 'learning_rate': 1.5921372887932556e-05, 'epoch': 2.04}
{'loss': 0.0625, 'learning_rate': 1.5919168224628737e-05, 'epoch': 2.04}
{'loss': 0.0629, 'learning_rate': 1.5916963561324915e-05, 'epoch': 2.04}
{'loss': 0.0668, 'learning_rate': 1.5914758898021096e-05, 'epoch': 2.04}
{'loss': 0.0633, 'learning_rate': 1.5912554234717273e-05, 'epoch': 2.04}
{'loss': 0.0595, 'learning_rate': 1.5910349571413454e-05, 'epoch': 2.04}
{'loss': 0.0637, 'learning_rate': 1.5908144908109635e-05, 'epoch': 2.05}
{'loss': 0.0627, 'learning_rate': 1.5905940244805816e-05, 'epoch': 2.05}
{'loss': 0.0631, 'learning_rate': 1.5903735581501993e-05, 'epoch': 2.05}
{'loss': 0.0623, 'learning_rate': 1.5901530918198174e-05, 'epoch': 2.05}
{'loss': 0.0623, 'learning_rate': 1.5899326254894355e-05, 'epoch': 2.05}
{'loss': 0.0609, 'learning_rate': 1.5897121591590533e-05, 'epoch': 2.05}
{'loss': 0.0628, 'learning_rate': 1.5894916928286714e-05, 'epoch': 2.05}
{'loss': 0.0615, 'learning_rate': 1.589271226498289e-05, 'epoch': 2.05}
{'loss': 0.0623, 'learning_rate': 1.5890507601679072e-05, 'epoch': 2.05}
{'loss': 0.0616, 'learning_rate': 1.5888302938375253e-05, 'epoch': 2.06}
{'loss': 0.0622, 'learning_rate': 1.5886098275071434e-05, 'epoch': 2.06}
{'loss': 0.065, 'learning_rate': 1.588389361176761e-05, 'epoch': 2.06}
{'loss': 0.0604, 'learning_rate': 1.5881688948463792e-05, 'epoch': 2.06}
{'loss': 0.0628, 'learning_rate': 1.5879484285159973e-05, 'epoch': 2.06}
{'loss': 0.0627, 'learning_rate': 1.587727962185615e-05, 'epoch': 2.06}
{'loss': 0.0609, 'learning_rate': 1.587507495855233e-05, 'epoch': 2.06}
{'loss': 0.0619, 'learning_rate': 1.587287029524851e-05, 'epoch': 2.06}
{'loss': 0.0605, 'learning_rate': 1.587066563194469e-05, 'epoch': 2.06}
{'loss': 0.0594, 'learning_rate': 1.586846096864087e-05, 'epoch': 2.07}
{'loss': 0.0627, 'learning_rate': 1.586625630533705e-05, 'epoch': 2.07}
{'loss': 0.0639, 'learning_rate': 1.586405164203323e-05, 'epoch': 2.07}
{'loss': 0.0607, 'learning_rate': 1.586184697872941e-05, 'epoch': 2.07}
{'loss': 0.0619, 'learning_rate': 1.585964231542559e-05, 'epoch': 2.07}
{'loss': 0.06, 'learning_rate': 1.585743765212177e-05, 'epoch': 2.07}
{'loss': 0.0632, 'learning_rate': 1.585523298881795e-05, 'epoch': 2.07}
{'loss': 0.0616, 'learning_rate': 1.5853028325514127e-05, 'epoch': 2.07}
{'loss': 0.0643, 'learning_rate': 1.5850823662210308e-05, 'epoch': 2.07}
{'loss': 0.062, 'learning_rate': 1.584861899890649e-05, 'epoch': 2.08}
{'loss': 0.0616, 'learning_rate': 1.584641433560267e-05, 'epoch': 2.08}
{'loss': 0.0617, 'learning_rate': 1.5844209672298847e-05, 'epoch': 2.08}
{'loss': 0.0629, 'learning_rate': 1.5842005008995028e-05, 'epoch': 2.08}
{'loss': 0.0624, 'learning_rate': 1.583980034569121e-05, 'epoch': 2.08}
{'loss': 0.0635, 'learning_rate': 1.5837595682387386e-05, 'epoch': 2.08}
{'loss': 0.0641, 'learning_rate': 1.5835391019083567e-05, 'epoch': 2.08}
{'loss': 0.0617, 'learning_rate': 1.5833186355779745e-05, 'epoch': 2.08}
{'loss': 0.0655, 'learning_rate': 1.5830981692475926e-05, 'epoch': 2.08}
{'loss': 0.0624, 'learning_rate': 1.5828777029172106e-05, 'epoch': 2.09}
{'loss': 0.0646, 'learning_rate': 1.5826572365868287e-05, 'epoch': 2.09}
{'loss': 0.0588, 'learning_rate': 1.5824367702564465e-05, 'epoch': 2.09}
{'loss': 0.0619, 'learning_rate': 1.5822163039260646e-05, 'epoch': 2.09}
{'loss': 0.0639, 'learning_rate': 1.5819958375956827e-05, 'epoch': 2.09}
{'loss': 0.0625, 'learning_rate': 1.5817753712653004e-05, 'epoch': 2.09}
{'loss': 0.0593, 'learning_rate': 1.5815549049349185e-05, 'epoch': 2.09}
{'loss': 0.0592, 'learning_rate': 1.5813344386045363e-05, 'epoch': 2.09}
{'loss': 0.0641, 'learning_rate': 1.5811139722741543e-05, 'epoch': 2.09}
{'loss': 0.0621, 'learning_rate': 1.5808935059437724e-05, 'epoch': 2.1}
{'loss': 0.0631, 'learning_rate': 1.5806730396133905e-05, 'epoch': 2.1}
{'loss': 0.0634, 'learning_rate': 1.5804525732830083e-05, 'epoch': 2.1}
{'loss': 0.0615, 'learning_rate': 1.5802321069526264e-05, 'epoch': 2.1}
{'loss': 0.0607, 'learning_rate': 1.5800116406222445e-05, 'epoch': 2.1}
{'loss': 0.0625, 'learning_rate': 1.5797911742918622e-05, 'epoch': 2.1}
{'loss': 0.0661, 'learning_rate': 1.5795707079614803e-05, 'epoch': 2.1}
{'loss': 0.064, 'learning_rate': 1.579350241631098e-05, 'epoch': 2.1}
{'loss': 0.0629, 'learning_rate': 1.579129775300716e-05, 'epoch': 2.1}
{'loss': 0.0612, 'learning_rate': 1.5789093089703342e-05, 'epoch': 2.11}
{'loss': 0.0602, 'learning_rate': 1.5786888426399523e-05, 'epoch': 2.11}
{'loss': 0.0641, 'learning_rate': 1.57846837630957e-05, 'epoch': 2.11}
